client_id,process_step,Variation,time_diff_seconds
257116,1,Test,18.0
257259,1,Test,5.0
257347,1,Test,13.0
257411,1,Control,0.0
257597,1,Control,42.0
257840,1,Test,11.0
257907,1,Test,6.0
258144,1,Test,106.0
258198,1,Control,14.0
258243,1,Test,0.0
258563,1,Control,53.0
258909,1,Test,30.0
259228,1,Test,10.0
259424,1,Control,0.0
260044,1,Test,9.0
260054,1,Control,45.0
260336,1,Test,17.0
260668,1,Test,82.0
260727,1,Test,9.0
260843,1,Test,4.0
261325,1,Test,131.0
261440,1,Control,0.0
261785,1,Test,0.0
261852,1,Test,81.0
262054,1,Control,2.0
262201,1,Control,0.0
262535,1,Control,33.0
262591,1,Control,106.0
262702,1,Test,3.0
263217,1,Control,164.0
263861,1,Test,72.0
264049,1,Test,56.0
265126,1,Test,19.0
265715,1,Test,134.0
266183,1,Control,39.0
266232,1,Test,10.0
266315,1,Test,165.0
266404,1,Test,10.0
266497,1,Control,0.0
266635,1,Control,148.0
266896,1,Test,49.0
267299,1,Control,41.0
267341,1,Test,23.0
267391,1,Test,6.0
267397,1,Control,0.0
267551,1,Test,32.0
267576,1,Control,31.0
268386,1,Control,23.0
268415,1,Test,10.0
268441,1,Control,29.000000000000004
268509,1,Control,53.0
268845,1,Control,0.0
268908,1,Control,88.0
268972,1,Control,29.0
269352,1,Control,12.0
269373,1,Control,17.0
269520,1,Control,30.000000000000004
269529,1,Test,8.0
269636,1,Control,38.0
269660,1,Test,26.0
269751,1,Test,55.0
270013,1,Test,7.0
270173,1,Test,8.0
270539,1,Test,10.0
270682,1,Control,16.0
271343,1,Test,21.0
271577,1,Control,34.0
271840,1,Test,19.0
271955,1,Control,18.0
272484,1,Test,73.0
272924,1,Control,8.0
272934,1,Control,12.0
273258,1,Control,71.0
273319,1,Control,8.0
273469,1,Test,11.0
273721,1,Test,4.0
273872,1,Control,14.0
274222,1,Control,16.0
274416,1,Test,88.0
274453,1,Control,67.0
274476,1,Test,10.0
274798,1,Control,29.000000000000004
274816,1,Control,0.0
275144,1,Test,4.0
275288,1,Test,19.0
276792,1,Test,5.0
277068,1,Test,161.0
277251,1,Control,6.0
277560,1,Control,15.000000000000002
277875,1,Control,0.0
278017,1,Test,24.0
278457,1,Test,14.0
278834,1,Control,63.00000000000001
278839,1,Test,22.0
278866,1,Control,34.0
279311,1,Test,17.0
279675,1,Test,35.0
279718,1,Test,107.0
279820,1,Test,0.0
280389,1,Test,18.0
280640,1,Control,71.0
280881,1,Test,8.0
280950,1,Control,0.0
281095,1,Test,9.0
281100,1,Test,165.0
282077,1,Control,5.0
282081,1,Control,57.0
282393,1,Control,29.0
283338,1,Control,36.0
283734,1,Test,26.0
283840,1,Test,14.0
284347,1,Control,98.0
284427,1,Test,10.0
284562,1,Test,22.0
284648,1,Test,117.0
285205,1,Control,26.0
285338,1,Test,87.0
285619,1,Control,34.0
285977,1,Control,62.0
286117,1,Control,0.0
286837,1,Test,11.0
286957,1,Test,8.0
287006,1,Control,48.0
287010,1,Test,122.00000000000001
287195,1,Test,8.0
287360,1,Test,6.0
287737,1,Control,39.0
287756,1,Control,0.0
287817,1,Test,95.0
288973,1,Test,78.0
289030,1,Control,0.0
289514,1,Control,79.0
289716,1,Test,0.0
289799,1,Test,0.0
290869,1,Control,74.0
291182,1,Control,32.0
291330,1,Control,7.0
291411,1,Control,26.0
292165,1,Control,65.0
292316,1,Test,0.0
292370,1,Control,68.0
292583,1,Test,11.0
292662,1,Control,54.0
292742,1,Test,54.0
292768,1,Control,0.0
292788,1,Test,22.0
292954,1,Control,44.0
293002,1,Control,57.0
293075,1,Test,4.0
293284,1,Control,16.0
293500,1,Control,13.0
293841,1,Control,0.0
294034,1,Test,87.0
294716,1,Control,12.0
294956,1,Test,13.0
295552,1,Test,77.0
295651,1,Test,96.0
295858,1,Test,26.0
296131,1,Test,14.0
296161,1,Control,35.0
296314,1,Test,80.0
296402,1,Test,0.0
296527,1,Control,5.0
297011,1,Control,29.000000000000004
297253,1,Test,70.0
297472,1,Control,122.0
297511,1,Test,99.0
297721,1,Test,23.0
297959,1,Test,52.0
298442,1,Control,42.0
298590,1,Test,48.0
298786,1,Test,34.0
298925,1,Control,70.0
299060,1,Control,47.0
299462,1,Control,116.0
299523,1,Control,16.0
299563,1,Control,10.0
299872,1,Control,43.0
300527,1,Test,10.0
300899,1,Test,90.0
301165,1,Test,16.0
301330,1,Control,3.0
301637,1,Test,6.0
302069,1,Control,50.0
302140,1,Test,8.0
302202,1,Control,0.0
303136,1,Test,9.0
303432,1,Test,21.0
303497,1,Test,5.0
303920,1,Test,10.0
304434,1,Test,10.0
304915,1,Test,5.0
304982,1,Control,0.0
305018,1,Control,10.0
305028,1,Test,8.0
305138,1,Control,37.0
305251,1,Test,11.0
305572,1,Control,65.0
305648,1,Test,130.0
306118,1,Test,15.0
306459,1,Test,4.0
306592,1,Test,12.0
307667,1,Control,51.0
307881,1,Test,9.0
307903,1,Control,18.0
308060,1,Test,11.0
308167,1,Test,21.0
308531,1,Test,4.0
308702,1,Test,26.0
309009,1,Test,10.0
309189,1,Control,16.0
309302,1,Test,148.0
309362,1,Test,17.0
309480,1,Test,7.0
309508,1,Control,12.0
309715,1,Control,11.0
309846,1,Test,7.0
309851,1,Control,9.0
309979,1,Control,55.0
310181,1,Test,11.0
310366,1,Control,47.0
310380,1,Control,39.0
310446,1,Test,34.0
310644,1,Test,6.0
310721,1,Test,11.0
311194,1,Control,0.0
311251,1,Test,5.0
311296,1,Control,0.0
311471,1,Control,0.0
311794,1,Control,36.0
312042,1,Test,66.0
312094,1,Control,7.0
312131,1,Test,10.0
312165,1,Control,18.0
312199,1,Test,19.0
312698,1,Control,15.000000000000002
312726,1,Control,4.0
312781,1,Test,125.00000000000001
312799,1,Control,21.0
312887,1,Test,6.0
312984,1,Control,19.0
313261,1,Control,0.0
313570,1,Test,128.0
313763,1,Control,151.0
313789,1,Control,29.000000000000004
314189,1,Test,4.0
314209,1,Test,48.0
314673,1,Test,9.0
314958,1,Control,13.0
315324,1,Test,37.0
316463,1,Control,54.0
316514,1,Test,7.0
316689,1,Control,100.0
316989,1,Test,118.00000000000001
317043,1,Control,4.0
317438,1,Test,40.0
317713,1,Test,3.0
318182,1,Control,56.0
318535,1,Test,4.0
318680,1,Test,0.0
318849,1,Test,164.0
318876,1,Test,132.0
319618,1,Test,6.0
319648,1,Test,4.0
319800,1,Test,0.0
319807,1,Control,66.0
319971,1,Control,78.0
320094,1,Test,4.0
320321,1,Test,116.0
320586,1,Control,21.0
320617,1,Test,5.0
320786,1,Control,17.0
320798,1,Test,8.0
320868,1,Test,74.0
321188,1,Control,0.0
321523,1,Test,4.0
321755,1,Test,69.0
322174,1,Control,12.0
322453,1,Control,10.0
322785,1,Test,8.0
322818,1,Control,0.0
322874,1,Control,15.000000000000002
322927,1,Control,73.0
323290,1,Control,45.0
323337,1,Control,18.0
323407,1,Control,17.0
323628,1,Test,6.0
323720,1,Test,46.0
323950,1,Control,23.0
323999,1,Test,7.0
324094,1,Test,13.0
324516,1,Control,62.00000000000001
325301,1,Control,54.0
325599,1,Control,0.0
325933,1,Test,8.0
326039,1,Control,18.0
326204,1,Test,26.0
326512,1,Test,38.0
326613,1,Test,37.0
326707,1,Test,18.0
327362,1,Test,14.0
327511,1,Test,153.0
327520,1,Test,16.0
327539,1,Test,151.0
327568,1,Test,9.0
327979,1,Control,0.0
328027,1,Control,38.0
328050,1,Control,18.0
329062,1,Test,7.0
329574,1,Test,9.0
329631,1,Control,25.0
329693,1,Control,29.0
330035,1,Test,26.0
330243,1,Control,0.0
330666,1,Control,22.0
331139,1,Test,10.0
331166,1,Test,8.0
331379,1,Control,164.0
331795,1,Control,58.00000000000001
332073,1,Control,98.0
332101,1,Test,10.0
332121,1,Control,36.0
332287,1,Test,147.0
332658,1,Test,7.0
333023,1,Test,9.0
333321,1,Test,16.0
333392,1,Test,137.0
333744,1,Test,146.0
334242,1,Test,0.0
334362,1,Test,5.0
334941,1,Control,41.0
335080,1,Control,35.0
335335,1,Test,8.0
335389,1,Control,15.000000000000002
335786,1,Test,64.0
335950,1,Control,0.0
336166,1,Control,73.0
336203,1,Control,9.0
336265,1,Test,5.0
336279,1,Control,19.0
336414,1,Control,47.0
336421,1,Test,0.0
337421,1,Test,18.0
337729,1,Control,96.0
337878,1,Test,41.0
338292,1,Test,28.0
338607,1,Test,35.0
338641,1,Control,0.0
338896,1,Control,0.0
339004,1,Control,11.0
339258,1,Test,20.0
339396,1,Control,13.0
340120,1,Control,4.0
340192,1,Test,35.0
340480,1,Test,49.0
340534,1,Control,0.0
341102,1,Test,24.0
341409,1,Test,0.0
341429,1,Control,8.0
341647,1,Test,4.0
341976,1,Test,132.0
342070,1,Test,159.0
342283,1,Test,9.0
342322,1,Test,12.0
342333,1,Control,24.0
342341,1,Control,8.0
342517,1,Control,74.0
342646,1,Control,0.0
342684,1,Control,8.0
342757,1,Test,36.0
343525,1,Test,147.0
343583,1,Control,32.0
343881,1,Control,59.00000000000001
343906,1,Control,25.0
344514,1,Test,46.0
344840,1,Control,4.0
344960,1,Control,32.0
345640,1,Test,156.0
346106,1,Control,11.0
346406,1,Test,11.0
346409,1,Control,43.0
346580,1,Test,8.0
346781,1,Test,5.0
346805,1,Test,9.0
347076,1,Control,26.0
347328,1,Control,8.0
347452,1,Test,16.0
347861,1,Test,141.0
348166,1,Control,16.0
348330,1,Control,21.0
348355,1,Control,32.0
348888,1,Control,13.0
349379,1,Control,9.0
349728,1,Test,0.0
350165,1,Control,0.0
350463,1,Control,0.0
350524,1,Test,6.0
350673,1,Test,11.0
351038,1,Test,33.0
351093,1,Control,6.0
351247,1,Test,5.0
351374,1,Control,0.0
351533,1,Control,41.0
351701,1,Control,11.0
351792,1,Control,45.0
352020,1,Test,10.0
352172,1,Test,9.0
352491,1,Control,0.0
352497,1,Test,6.0
352659,1,Test,0.0
352713,1,Test,7.0
353281,1,Control,27.0
353628,1,Control,14.0
353658,1,Control,44.0
353727,1,Control,72.0
353896,1,Control,11.0
354470,1,Test,12.0
354541,1,Test,35.0
354699,1,Control,9.0
355337,1,Control,25.0
356001,1,Control,64.0
356363,1,Control,41.0
356380,1,Control,42.0
356581,1,Control,21.0
356783,1,Control,0.0
357090,1,Control,11.0
357318,1,Test,64.0
357553,1,Test,7.0
357583,1,Test,27.0
357945,1,Control,0.0
358027,1,Test,41.0
358176,1,Control,65.0
358189,1,Control,49.0
358223,1,Test,9.0
358285,1,Test,20.0
358456,1,Test,9.0
358827,1,Control,60.00000000000001
358876,1,Control,7.0
358970,1,Test,0.0
359316,1,Test,14.0
359374,1,Control,77.0
359736,1,Test,101.0
359922,1,Test,78.0
360131,1,Control,6.0
360511,1,Control,19.0
360674,1,Test,19.0
360816,1,Control,49.0
360872,1,Control,17.0
361296,1,Control,10.0
361484,1,Control,9.0
361590,1,Test,5.0
361728,1,Control,31.000000000000004
362107,1,Test,3.0
362727,1,Test,48.0
363066,1,Test,63.0
363128,1,Test,5.0
363428,1,Control,112.0
363451,1,Test,77.0
363461,1,Control,19.0
363631,1,Control,13.0
364039,1,Control,36.0
364153,1,Control,14.0
364797,1,Control,109.0
365203,1,Test,23.0
365420,1,Test,21.0
365525,1,Test,17.0
365583,1,Control,75.0
365845,1,Test,104.0
365868,1,Control,116.0
366500,1,Control,39.0
366858,1,Control,44.0
366887,1,Test,27.0
367295,1,Test,33.0
367331,1,Control,33.0
367638,1,Control,23.0
367642,1,Control,32.0
367874,1,Control,66.0
368005,1,Control,0.0
368396,1,Test,80.0
368473,1,Control,74.0
368713,1,Control,15.000000000000002
368994,1,Test,0.0
369222,1,Test,0.0
369255,1,Control,13.0
369940,1,Test,20.0
369968,1,Control,165.0
370021,1,Test,6.0
370053,1,Test,13.0
370067,1,Control,12.0
370200,1,Test,21.0
370238,1,Test,5.0
370633,1,Test,7.0
370659,1,Test,0.0
370773,1,Test,83.0
371059,1,Control,14.0
371162,1,Test,8.0
371892,1,Control,23.0
372139,1,Test,7.0
372517,1,Test,54.0
372523,1,Control,96.0
372563,1,Test,4.0
372662,1,Test,17.0
372697,1,Test,110.0
372698,1,Control,21.0
372755,1,Test,7.0
372780,1,Test,122.0
373190,1,Test,106.0
373345,1,Test,5.0
373361,1,Test,8.0
373454,1,Control,23.0
373577,1,Test,48.0
373863,1,Test,11.0
373892,1,Control,18.0
374015,1,Control,54.0
374255,1,Control,12.0
374585,1,Test,127.0
374721,1,Control,31.000000000000004
374835,1,Control,8.0
374896,1,Control,32.0
375176,1,Test,3.0
375257,1,Test,30.0
375418,1,Control,0.0
375492,1,Control,139.0
375504,1,Test,6.0
375730,1,Test,10.0
375831,1,Control,7.0
375834,1,Control,86.0
376294,1,Test,11.0
376559,1,Control,49.0
377022,1,Test,0.0
377178,1,Test,6.0
377380,1,Test,21.0
377914,1,Control,0.0
377932,1,Test,0.0
378018,1,Test,6.0
378319,1,Test,40.0
378530,1,Control,20.0
378538,1,Test,99.0
378556,1,Test,62.0
378738,1,Test,0.0
378822,1,Test,48.0
379137,1,Control,6.0
379383,1,Control,0.0
379863,1,Test,102.0
380170,1,Control,61.0
380583,1,Control,24.0
380857,1,Control,0.0
381102,1,Test,12.0
381123,1,Control,26.0
381655,1,Control,9.0
381660,1,Test,149.0
381711,1,Control,136.0
381961,1,Test,7.0
382031,1,Test,71.0
382202,1,Test,74.0
382317,1,Test,67.0
382434,1,Control,44.0
382734,1,Control,6.0
382897,1,Test,10.0
383009,1,Test,106.0
383141,1,Test,6.0
383373,1,Test,13.0
384132,1,Test,108.0
384371,1,Control,9.0
385052,1,Test,0.0
385095,1,Test,0.0
385337,1,Test,146.0
385456,1,Test,11.0
385623,1,Control,54.0
385931,1,Control,117.00000000000001
386336,1,Test,15.000000000000002
386383,1,Test,5.0
386570,1,Control,124.00000000000001
386822,1,Control,7.0
387056,1,Control,13.0
387579,1,Test,9.0
387839,1,Control,68.0
388395,1,Test,61.0
388801,1,Test,50.0
389358,1,Test,0.0
389384,1,Test,118.00000000000001
390511,1,Control,6.0
390635,1,Test,12.0
390650,1,Test,8.0
390870,1,Control,0.0
391025,1,Control,12.0
391167,1,Test,27.0
391209,1,Test,4.0
391472,1,Control,63.00000000000001
391817,1,Control,54.0
391821,1,Test,19.0
392318,1,Test,47.0
392459,1,Test,36.0
392725,1,Test,6.0
392733,1,Control,34.0
392757,1,Control,0.0
393005,1,Control,33.0
393252,1,Control,12.0
393489,1,Test,135.0
394110,1,Test,10.0
394456,1,Control,63.00000000000001
394458,1,Test,29.0
394629,1,Test,4.0
394951,1,Control,36.0
395018,1,Test,88.0
395074,1,Test,4.0
395152,1,Test,86.0
395302,1,Test,13.0
395610,1,Control,18.0
395669,1,Test,57.0
395711,1,Test,0.0
395814,1,Control,6.0
395960,1,Test,15.000000000000002
395988,1,Control,31.000000000000004
396003,1,Test,58.0
396393,1,Test,13.0
396523,1,Control,6.0
396549,1,Test,5.0
396876,1,Test,6.0
397150,1,Test,148.0
397404,1,Control,18.0
397574,1,Control,20.0
397852,1,Test,35.0
398317,1,Test,5.0
399065,1,Control,16.0
399211,1,Test,12.0
399381,1,Test,0.0
399690,1,Control,90.0
399694,1,Test,11.0
399707,1,Test,9.0
399780,1,Test,7.0
400082,1,Control,29.000000000000004
400613,1,Control,10.0
400621,1,Control,10.0
401147,1,Test,148.0
401260,1,Test,13.0
401723,1,Test,79.0
401737,1,Test,3.0
401951,1,Control,14.0
401964,1,Test,12.0
402019,1,Control,0.0
402340,1,Test,8.0
402509,1,Test,26.0
402923,1,Control,23.0
402984,1,Test,52.0
403501,1,Test,10.0
403509,1,Test,0.0
403658,1,Control,27.0
403735,1,Test,13.0
403921,1,Control,33.0
404861,1,Control,74.0
405107,1,Test,20.0
405451,1,Test,11.0
405501,1,Control,0.0
406224,1,Test,83.0
406265,1,Test,100.0
406877,1,Test,28.0
406992,1,Control,36.0
407061,1,Test,7.0
407146,1,Control,27.0
407327,1,Control,49.0
407433,1,Test,7.0
407759,1,Test,0.0
407804,1,Control,52.0
408180,1,Control,14.0
408266,1,Test,8.0
408411,1,Test,52.0
408685,1,Test,16.0
409075,1,Test,7.0
409432,1,Control,40.0
409450,1,Control,12.0
409876,1,Test,13.0
410298,1,Test,3.0
410327,1,Test,91.0
410421,1,Test,49.0
410527,1,Control,48.0
410623,1,Control,22.0
410682,1,Test,5.0
410752,1,Test,7.0
411442,1,Test,16.0
411463,1,Test,5.0
411480,1,Control,12.0
411761,1,Test,0.0
412025,1,Test,81.0
412057,1,Control,0.0
413001,1,Control,5.0
413157,1,Control,28.0
413324,1,Test,47.0
413583,1,Control,73.0
413993,1,Control,24.0
414149,1,Test,5.0
414245,1,Test,92.0
414909,1,Test,5.0
415158,1,Control,18.0
415277,1,Control,60.00000000000001
415523,1,Test,46.0
416018,1,Control,24.0
416116,1,Control,0.0
416346,1,Test,11.0
416724,1,Test,47.0
416757,1,Control,0.0
416876,1,Control,35.0
417113,1,Test,95.0
417123,1,Test,51.0
417204,1,Test,11.0
417642,1,Control,58.00000000000001
418569,1,Test,48.0
419610,1,Control,0.0
419807,1,Test,21.0
419848,1,Test,5.0
419969,1,Control,30.000000000000004
420722,1,Test,35.0
420825,1,Control,60.0
420983,1,Test,14.0
421097,1,Test,14.0
421124,1,Test,66.0
421209,1,Test,10.0
421223,1,Control,45.0
421287,1,Control,50.0
421795,1,Control,79.0
421833,1,Control,9.0
422463,1,Control,23.0
422480,1,Control,11.0
422661,1,Control,7.0
422765,1,Test,0.0
423183,1,Control,81.0
423508,1,Control,15.000000000000002
423947,1,Test,106.0
424206,1,Test,23.0
424267,1,Control,106.0
424592,1,Test,38.0
424760,1,Control,12.0
425398,1,Control,110.0
425546,1,Test,5.0
425578,1,Test,12.0
426074,1,Test,25.0
426092,1,Test,19.0
426432,1,Control,37.0
426756,1,Control,47.0
426901,1,Test,9.0
427194,1,Control,38.0
427512,1,Control,37.0
427628,1,Test,8.0
427824,1,Control,20.0
427931,1,Control,25.0
428064,1,Control,6.0
428170,1,Control,6.0
428201,1,Test,11.0
428485,1,Control,18.0
428635,1,Control,17.0
428698,1,Control,13.0
428852,1,Test,5.0
429189,1,Control,12.0
429351,1,Control,6.0
429598,1,Test,8.0
429778,1,Test,50.0
429805,1,Test,6.0
429908,1,Test,10.0
429957,1,Control,0.0
430070,1,Test,12.0
430101,1,Test,7.0
430812,1,Control,38.0
430868,1,Control,25.0
431429,1,Test,25.0
431615,1,Test,0.0
431626,1,Test,6.0
431627,1,Test,3.0
431651,1,Control,17.0
431793,1,Test,13.0
432171,1,Control,33.0
432265,1,Control,84.0
432402,1,Control,0.0
432606,1,Control,33.0
432789,1,Test,18.0
432793,1,Control,95.0
432803,1,Control,38.0
433098,1,Control,17.0
433332,1,Test,17.0
433417,1,Test,28.0
433424,1,Test,0.0
433443,1,Test,22.0
433498,1,Test,0.0
433814,1,Control,124.0
434526,1,Control,35.0
434673,1,Test,15.0
434746,1,Test,101.0
434941,1,Control,21.0
435340,1,Test,18.0
435580,1,Control,75.0
435757,1,Control,27.0
435886,1,Test,9.0
436146,1,Test,117.0
436352,1,Test,125.00000000000001
437728,1,Control,10.0
437780,1,Control,0.0
437817,1,Control,43.0
437914,1,Test,113.0
438539,1,Test,18.0
438560,1,Test,50.0
438770,1,Control,0.0
438886,1,Test,8.0
438959,1,Test,11.0
439077,1,Test,0.0
440275,1,Test,72.0
440279,1,Control,32.0
440328,1,Test,68.0
440483,1,Test,15.000000000000002
440704,1,Test,60.0
440758,1,Control,15.000000000000002
442079,1,Test,17.0
442320,1,Control,31.000000000000004
442340,1,Test,10.0
443217,1,Control,5.0
443262,1,Test,48.0
443921,1,Test,21.0
444558,1,Control,4.0
444644,1,Test,34.0
445481,1,Test,0.0
446547,1,Control,26.0
446577,1,Test,84.0
447329,1,Control,17.0
447439,1,Control,20.0
447488,1,Control,36.0
447494,1,Control,54.0
447498,1,Control,12.0
447683,1,Control,38.0
447850,1,Test,16.0
448522,1,Test,8.0
448714,1,Control,136.0
449286,1,Test,0.0
449421,1,Test,8.0
449709,1,Test,21.0
450002,1,Test,22.0
450232,1,Control,16.0
450614,1,Control,19.0
450752,1,Control,19.0
451019,1,Control,4.0
451568,1,Control,0.0
451603,1,Control,45.0
451682,1,Test,31.000000000000004
451805,1,Control,30.000000000000004
451897,1,Control,0.0
452274,1,Control,13.0
452359,1,Test,147.0
452582,1,Test,45.0
452583,1,Control,26.0
452762,1,Test,12.0
452875,1,Control,90.0
453167,1,Control,29.0
453226,1,Test,38.0
453288,1,Test,5.0
453802,1,Test,8.0
454148,1,Control,71.0
454816,1,Test,149.0
455069,1,Test,10.0
455078,1,Test,56.0
455226,1,Test,9.0
455278,1,Control,16.0
455557,1,Test,6.0
455589,1,Test,43.0
455693,1,Control,59.0
456002,1,Control,106.0
456369,1,Test,128.0
456416,1,Test,7.0
456925,1,Test,13.0
457069,1,Control,22.0
457600,1,Test,84.0
457784,1,Test,19.0
458225,1,Test,28.0
458326,1,Test,8.0
458484,1,Control,11.0
458670,1,Test,11.0
458796,1,Control,9.0
459076,1,Test,56.0
459156,1,Control,24.0
459221,1,Test,10.0
459610,1,Control,0.0
460257,1,Test,0.0
460269,1,Test,17.0
460291,1,Control,7.0
460505,1,Control,4.0
460755,1,Control,54.0
460912,1,Control,166.0
461591,1,Control,43.0
461632,1,Test,9.0
461846,1,Control,83.0
462526,1,Test,56.0
462674,1,Control,11.0
462910,1,Test,16.0
463023,1,Test,25.0
463029,1,Test,13.0
463030,1,Control,26.0
463414,1,Test,11.0
463459,1,Test,8.0
463582,1,Control,146.0
464397,1,Test,2.0
464539,1,Test,20.0
464597,1,Control,24.0
464620,1,Control,7.0
465162,1,Control,21.0
465367,1,Control,58.00000000000001
465492,1,Test,0.0
465525,1,Test,22.0
465564,1,Control,44.0
465607,1,Test,12.0
465749,1,Control,12.0
465982,1,Test,74.0
466140,1,Test,12.0
466142,1,Control,35.0
466526,1,Control,27.0
466588,1,Test,78.0
467103,1,Test,16.0
467229,1,Test,102.0
467367,1,Control,61.0
467409,1,Test,29.000000000000004
467861,1,Test,0.0
468336,1,Control,15.000000000000002
468355,1,Test,45.0
468552,1,Control,42.0
468570,1,Test,93.0
468776,1,Test,45.0
469978,1,Control,157.0
470187,1,Test,5.0
470239,1,Control,109.0
470365,1,Test,10.0
470897,1,Test,17.0
471388,1,Control,98.0
471462,1,Control,21.0
471520,1,Control,22.0
472078,1,Control,34.0
472102,1,Control,46.0
472271,1,Control,73.0
472352,1,Test,8.0
472382,1,Test,17.0
472433,1,Control,42.0
472614,1,Control,13.0
473108,1,Control,85.0
473328,1,Test,151.0
473555,1,Test,9.0
473920,1,Test,9.0
474067,1,Control,24.0
475258,1,Control,68.0
475350,1,Control,21.0
475352,1,Control,47.0
475362,1,Control,63.0
475431,1,Test,5.0
475544,1,Test,10.0
475911,1,Test,5.0
476642,1,Test,10.0
477029,1,Test,19.0
477418,1,Test,0.0
477588,1,Control,81.0
477656,1,Test,10.0
478156,1,Test,9.0
478194,1,Test,10.0
478733,1,Test,101.0
478808,1,Test,29.0
478932,1,Test,8.0
479136,1,Control,36.0
479431,1,Control,9.0
480111,1,Control,22.0
480272,1,Test,5.0
480393,1,Test,4.0
480458,1,Test,37.0
480792,1,Control,0.0
480811,1,Control,40.0
480836,1,Control,6.0
480944,1,Control,42.0
480995,1,Test,13.0
481268,1,Test,79.0
481539,1,Test,81.0
481553,1,Control,21.0
481960,1,Test,36.0
482346,1,Control,9.0
482558,1,Test,5.0
482692,1,Control,12.0
483033,1,Control,0.0
483041,1,Control,19.0
483080,1,Control,77.0
483156,1,Test,156.0
483740,1,Test,61.00000000000001
483783,1,Control,34.0
484134,1,Test,141.0
484325,1,Test,71.0
484375,1,Control,31.000000000000004
484481,1,Test,19.0
484640,1,Test,8.0
485005,1,Test,83.0
485243,1,Test,25.0
485353,1,Test,48.0
485476,1,Test,49.0
485533,1,Control,21.0
485563,1,Control,52.0
486476,1,Test,27.0
486496,1,Control,25.0
486643,1,Control,5.0
487056,1,Test,29.000000000000004
487098,1,Test,0.0
487248,1,Control,6.0
487255,1,Control,8.0
487462,1,Test,11.0
487726,1,Control,4.0
487901,1,Control,12.0
488565,1,Test,0.0
488573,1,Test,24.0
488929,1,Control,0.0
488930,1,Control,80.0
489091,1,Control,35.0
489500,1,Control,4.0
490194,1,Control,0.0
490297,1,Control,21.0
491303,1,Control,0.0
491596,1,Test,49.0
491620,1,Control,21.0
491746,1,Test,123.0
491935,1,Control,26.0
492655,1,Control,68.0
492736,1,Test,51.0
492751,1,Control,9.0
493083,1,Control,25.0
493186,1,Control,21.0
493194,1,Control,22.0
493311,1,Control,51.0
494159,1,Control,26.0
494576,1,Test,69.0
494597,1,Test,5.0
495030,1,Control,28.0
495241,1,Test,36.0
495317,1,Control,12.0
495547,1,Test,32.0
496578,1,Control,17.0
496873,1,Control,0.0
496903,1,Test,9.0
497019,1,Test,4.0
497209,1,Test,15.000000000000002
497732,1,Test,0.0
497746,1,Test,7.0
